0.021462	0.357482	0.627214
0.074613	0.367867	0.553998
0.510922	0.324262	0.726526
0.461787	0.916718	0.167970
0.333787	0.201000	0.047790
0.140031	0.894203	0.771463
0.365070	0.034634	0.079349
0.330115	0.759687	0.200123
0.990223	0.364520	0.212069
0.707485	0.890197	0.163240
0.626912	0.321073	0.315390
0.726185	0.373890	0.060590
0.971071	0.080396	0.908379
0.005181	0.759361	0.596907
0.281422	0.957147	0.752671
0.715237	0.405577	0.271932
0.755774	0.965880	0.845330
0.334231	0.317500	0.011030
0.206098	0.534707	0.024973
0.205153	0.865414	0.156902
0.278340	0.115409	0.633333
0.699697	0.593998	0.892726
0.536037	0.675892	0.268397
0.726337	0.948360	0.198309
0.129574	0.604720	0.921729
0.695588	0.424388	0.582020
0.458528	0.853811	0.683899
0.619828	0.953869	0.387313
0.276516	0.067541	0.635922
0.512788	0.933728	0.303459
0.110094	0.703023	0.950838
0.667684	0.391140	0.543358
0.641342	0.830845	0.137103
0.151843	0.788618	0.629881
0.403280	0.659432	0.532089
0.543107	0.544444	0.416149
0.279701	0.596359	0.939266
0.644813	0.689430	0.878646
0.785073	0.700914	0.584948
0.944197	0.108146	0.395269
0.092828	0.379188	0.048458
0.326097	0.510421	0.357664
0.912484	0.009553	0.829434
0.888664	0.953334	0.895005
0.261573	0.553343	0.405851
0.642345	0.525208	0.990772
0.379148	0.575496	0.359304
0.524823	0.096453	0.286908
0.713005	0.198159	0.215206
0.710128	0.045502	0.310411
0.622177	0.864536	0.651235
0.026341	0.733514	0.525340
0.021398	0.153521	0.166041
0.204193	0.343320	0.443939
0.412116	0.159748	0.683166
0.118851	0.708266	0.126284
0.337551	0.746868	0.135475
0.170043	0.892275	0.357267
0.671653	0.897594	0.727716
0.725837	0.615676	0.170477
0.564747	0.204567	0.650300
0.077436	0.379104	0.728761
0.958079	0.362961	0.792458
0.033633	0.441263	0.324564
0.319089	0.982619	0.657256
0.486711	0.573989	0.066465
0.932401	0.052869	0.379640
0.316333	0.632608	0.793540
0.482609	0.014218	0.966449
0.032427	0.143911	0.936967
0.975633	0.467260	0.950102
0.052434	0.556267	0.841345
0.119213	0.405384	0.404488
0.277151	0.713561	0.683222
0.544532	0.822415	0.322244
0.867343	0.547400	0.016833
0.258559	0.519004	0.648669
0.337971	0.151073	0.934119
0.397963	0.669295	0.746363
0.179492	0.475135	0.428349
0.254929	0.481887	0.598378
0.286600	0.959564	0.545077
0.138144	0.581868	0.468153
0.737069	0.109035	0.895718
0.469260	0.517500	0.321590
0.562622	0.737611	0.010777
0.923145	0.565862	0.923946
0.629374	0.102018	0.603264
0.114216	0.317102	0.637646
0.679028	0.969491	0.188977
0.039376	0.901656	0.557905
0.569127	0.809347	0.971460
0.905573	0.056683	0.059993
0.559415	0.412255	0.147068
0.343419	0.238292	0.610775
0.077970	0.679347	0.055660
0.753233	0.220007	0.777899
0.918146	0.901709	0.543984
0.448352	0.388268	0.448846
0.840603	0.489832	0.940413
0.138657	0.281751	0.226829
0.504573	0.669251	0.013584
0.603646	0.521212	0.509147
0.636222	0.229022	0.710312
0.783635	0.619000	0.894648
0.300001	0.901652	0.001485
0.213140	0.754039	0.058601
0.444741	0.638515	0.634699
0.827875	0.782041	0.339595
0.621545	0.913240	0.118583
0.221803	0.239010	0.043695
0.013675	0.047619	0.003356
0.923301	0.104897	0.542217
0.139163	0.276706	0.044295
0.670455	0.304246	0.195210
0.795359	0.242659	0.557729
0.565870	0.062143	0.068880
0.737727	0.235303	0.061681
0.730218	0.488254	0.871063
0.018439	0.768775	0.829681
0.886065	0.493923	0.512040
0.707012	0.935273	0.224008
0.793300	0.789012	0.915964
0.335509	0.961887	0.585761
0.341188	0.282139	0.065312
0.092157	0.924919	0.759908
0.192124	0.797629	0.828518
0.079427	0.104670	0.401257
0.078094	0.469477	0.999099
0.627037	0.848606	0.402876
0.618272	0.127140	0.177814
0.628086	0.807430	0.683203
0.898962	0.060168	0.788125
0.872127	0.003482	0.774235
0.881199	0.113388	0.978974
0.243891	0.623509	0.608368
0.552599	0.856741	0.828835
0.262962	0.031459	0.674968
0.214678	0.433804	0.951692
0.978562	0.511001	0.583029
0.543385	0.237395	0.804763
0.450647	0.920379	0.408952
0.867712	0.146262	0.256443
0.669589	0.070188	0.340951
0.443749	0.983510	0.932048
0.489142	0.687459	0.968250
0.745036	0.028084	0.137326
0.211553	0.762899	0.570238
0.139395	0.773148	0.926578
0.880381	0.121157	0.942680
0.745604	0.449674	0.012931
0.140662	0.510887	0.396959
0.006618	0.693338	0.088617
0.777200	0.578927	0.828806
0.651634	0.051813	0.101103
0.894126	0.695494	0.961388
0.407649	0.259069	0.955076
0.125560	0.936975	0.343322
0.820659	0.719073	0.714036
0.516695	0.149876	0.642375
0.671913	0.400548	0.145853
0.829163	0.756625	0.811229
0.937549	0.054654	0.812090
0.966015	0.245193	0.389483
0.266831	0.311121	0.566558
0.226791	0.249095	0.133694
0.677301	0.306802	0.518323
0.890049	0.749603	0.379362
0.229531	0.618090	0.426626
0.795630	0.271336	0.857077
0.707408	0.581961	0.175698
0.021475	0.323340	0.908178
0.446958	0.083899	0.632280
0.140263	0.776016	0.341641
0.805050	0.702363	0.186743
0.344598	0.398727	0.806323
0.095998	0.677104	0.865559
0.082300	0.947945	0.190592
0.033898	0.451034	0.350189
0.263181	0.258665	0.404398
0.174551	0.318226	0.729234
0.372533	0.974251	0.092453
0.620399	0.217661	0.446643
0.242908	0.790165	0.564939
0.279220	0.057814	0.546632
0.238903	0.006626	0.066121
0.317187	0.588617	0.595217
0.639770	0.077274	0.004314
0.908548	0.998227	0.927222
0.104030	0.101918	0.697780
0.294018	0.782199	0.084754
0.689097	0.616417	0.333691
0.277369	0.441767	0.375825
0.723083	0.418454	0.978763
0.741807	0.308551	0.703554
0.103138	0.518849	0.227804
0.753326	0.178453	0.538562
0.362882	0.686644	0.276999
0.364833	0.201263	0.895558
0.563179	0.250879	0.919639
0.502914	0.011132	0.632135
0.696016	0.108147	0.311180
0.155381	0.433164	0.426528
0.626863	0.949115	0.617794
0.722100	0.733892	0.105618
0.991587	0.113639	0.071375
0.465473	0.754685	0.586220
0.012349	0.408157	0.017788
0.787310	0.423816	0.172561
0.153458	0.014509	0.814339
0.111512	0.547020	0.876658
0.271915	0.954387	0.241585
0.061544	0.408506	0.207676
0.214428	0.763447	0.003852
0.031959	0.791500	0.929232
0.332908	0.795428	0.611852
0.872769	0.147683	0.651427
0.469897	0.830828	0.492059
0.387124	0.165905	0.297307
0.865794	0.862257	0.085634
0.097357	0.887467	0.777015
0.790910	0.552356	0.740672
0.149993	0.389200	0.738011
0.836715	0.261607	0.343272
0.244821	0.284580	0.993629
0.902602	0.674905	0.072246
0.506310	0.642300	0.098812
0.535528	0.832181	0.448225
0.828603	0.951037	0.030958
0.822591	0.902666	0.109435
0.876644	0.415648	0.029768
0.964801	0.296252	0.031429
0.283417	0.710012	0.743368
0.440789	0.993051	0.165292
0.774016	0.372246	0.127568
0.705746	0.299117	0.340618
0.613219	0.580795	0.672261
0.711515	0.090282	0.578776
0.536712	0.980238	0.938839
0.818960	0.103241	0.175826
0.135627	0.141866	0.768708
0.898353	0.497351	0.196387
0.318957	0.672087	0.535752
0.841575	0.963873	0.592746
0.252987	0.612042	0.627105
0.006363	0.810983	0.154067
0.791763	0.952659	0.721570
0.754582	0.232051	0.221088
0.606404	0.053873	0.464102
0.755400	0.380819	0.776322
0.057410	0.871613	0.409703
0.163500	0.298134	0.507025
0.302032	0.582439	0.097152
0.187697	0.563809	0.908631
0.457360	0.720324	0.818604
0.560617	0.586554	0.528962
0.567518	0.731345	0.804342
0.562768	0.942944	0.182974
0.698638	0.504991	0.872759
0.544251	0.773833	0.818304
0.817473	0.309284	0.564017
0.154065	0.182274	0.754446
0.785840	0.248315	0.926638
0.861023	0.128661	0.637752
0.228498	0.512576	0.244080
0.592216	0.737599	0.198900
0.863839	0.271184	0.985980
0.327939	0.927336	0.932072
0.799747	0.522526	0.056121
0.123283	0.850276	0.894768
0.488039	0.890432	0.101771
0.707739	0.462903	0.332840
0.808458	0.220316	0.332719
0.933289	0.969036	0.058049
0.951308	0.118815	0.976071
0.632387	0.487485	0.325690
0.512052	0.612237	0.542374
0.481697	0.681518	0.795512
0.729918	0.683120	0.569318
0.472263	0.315889	0.499795
0.238704	0.410995	0.860740
0.441357	0.247147	0.042278
0.611469	0.517432	0.057446
0.625186	0.357249	0.076606
0.243118	0.456272	0.725886
0.818513	0.013278	0.289447
0.188045	0.660652	0.641759
0.988635	0.178745	0.555274
0.274272	0.139384	0.801613
0.765227	0.031860	0.262760
0.144760	0.557901	0.974547
0.595896	0.234372	0.884821
0.505559	0.825232	0.918200
0.438653	0.126111	0.700384
0.150631	0.878800	0.956697
0.138268	0.686876	0.025259
0.713801	0.584917	0.712887
0.186854	0.043190	0.594497
0.861009	0.781920	0.802459
0.888139	0.902312	0.057929
0.108376	0.049724	0.409243
0.255861	0.283450	0.676781
0.134082	0.872299	0.096029
0.825137	0.650767	0.786857
0.867625	0.501062	0.355824
0.917334	0.163808	0.712282
0.993903	0.465056	0.130137
0.753250	0.126570	0.131480
0.541347	0.445068	0.030262
0.181270	0.639888	0.303004
0.398801	0.849429	0.477092
0.044978	0.806554	0.726074
0.795694	0.888591	0.086957
0.075894	0.427049	0.187569
0.795211	0.606195	0.752734
0.204757	0.158155	0.175028
0.203873	0.850490	0.199675
0.941652	0.348578	0.581926
0.885953	0.883205	0.329896
0.298700	0.983465	0.411648
0.786747	0.153354	0.810660
0.605295	0.461851	0.079879
0.211621	0.074637	0.625717
0.129418	0.130546	0.036032
0.987546	0.688616	0.560684
0.445848	0.217612	0.621196
0.188155	0.458971	0.060324
0.335534	0.161117	0.203109
0.707593	0.341545	0.383237
0.715573	0.783218	0.744760
0.235942	0.354955	0.131235
0.334950	0.039550	0.058986
0.747935	0.725327	0.543186
0.463807	0.097101	0.907097
0.143142	0.236490	0.283179
0.447184	0.847605	0.343280
0.694066	0.285736	0.265331
0.269920	0.523703	0.199133
0.345816	0.903179	0.367654
0.771976	0.728136	0.636504
0.820284	0.178981	0.119310
0.326754	0.847115	0.795350
0.319506	0.027440	0.934522
0.307317	0.574721	0.018681
0.242609	0.147598	0.480533
0.229019	0.706793	0.396295
0.306007	0.086646	0.044534
0.296749	0.548046	0.588506
0.623523	0.247995	0.743471
0.162113	0.147916	0.342515
0.782533	0.304176	0.624626
0.197070	0.520668	0.883793
0.963349	0.478661	0.215106
0.068715	0.315488	0.483610
0.579006	0.848407	0.335133
0.884163	0.913352	0.968019
0.559339	0.599781	0.023932
0.823070	0.781914	0.917282
0.143638	0.650550	0.981170
0.110691	0.652466	0.398080
0.344792	0.804944	0.510455
0.182531	0.321515	0.941399
0.872280	0.749496	0.816253
0.924163	0.897577	0.405976
0.421687	0.210303	0.141463
0.952182	0.783565	0.120408
0.111829	0.068807	0.127898
0.055372	0.567862	0.572235
0.950456	0.851044	0.548690
0.961117	0.739708	0.737955
0.667608	0.744554	0.411844
0.482641	0.210066	0.513446
0.082856	0.569154	0.145810
0.956546	0.893037	0.159627
0.262663	0.255316	0.187548
0.928020	0.230676	0.604717
0.342905	0.724495	0.554576
0.950399	0.702051	0.405473
0.384170	0.188449	0.393517
0.609443	0.289356	0.744287
0.424232	0.291111	0.706837
0.375254	0.624135	0.414550
0.385032	0.149635	0.203010
0.460319	0.970681	0.606879
0.742805	0.921952	0.216165
0.803716	0.490732	0.465656
0.717622	0.454497	0.851725
0.604484	0.515088	0.753760
0.342683	0.488409	0.622050
0.460362	0.594488	0.632950
0.811426	0.564135	0.302947
0.807982	0.261058	0.287671
0.596998	0.653573	0.270207
0.930928	0.462717	0.344084
0.343238	0.019792	0.228611
0.362308	0.654145	0.495909
0.333749	0.885436	0.033139
0.192682	0.713558	0.118949
0.998234	0.117554	0.632646
0.465349	0.559980	0.669550
0.514076	0.850093	0.511708
0.917437	0.965053	0.479102
0.719297	0.073001	0.720664
0.373024	0.804570	0.780326
0.455889	0.688243	0.632956
0.537504	0.976297	0.385538
0.276671	0.944946	0.827397
0.656586	0.921418	0.874793
0.243219	0.860303	0.430517
0.675154	0.622411	0.729078
0.661446	0.087357	0.911107
0.645396	0.368149	0.286354
0.710633	0.170372	0.197326
0.332887	0.258264	0.452710
0.810775	0.998796	0.692875
0.040516	0.957407	0.482592
0.374209	0.363653	0.498182
0.889212	0.578800	0.722165
0.217508	0.290682	0.304861
0.435191	0.524226	0.133466
0.815678	0.572446	0.842361
0.992738	0.314230	0.206580
0.886408	0.605404	0.558979
0.151168	0.051134	0.463580
0.903689	0.411144	0.989072
0.071619	0.137081	0.001878
0.534369	0.168158	0.774737
0.268123	0.263283	0.248148
0.289895	0.140975	0.036726
0.097455	0.980261	0.043859
0.473837	0.480634	0.049357
0.623945	0.757205	0.951031
0.904087	0.686685	0.424685
0.132867	0.570412	0.913470
0.238474	0.507607	0.413921
0.541274	0.468795	0.188432
0.208831	0.330710	0.033029
0.564754	0.755622	0.487749
0.128769	0.728134	0.468098
0.626068	0.239162	0.555069
0.082603	0.209675	0.767338
0.518399	0.624577	0.285166
0.118338	0.779344	0.798776
0.058162	0.253260	0.711410
0.206256	0.381181	0.882165
0.279027	0.657301	0.257125
0.657793	0.162376	0.737404
0.603423	0.399570	0.620910
0.457641	0.024285	0.221397
0.671762	0.215746	0.530697
0.476438	0.285063	0.048782
0.884852	0.956833	0.969207
0.703166	0.506185	0.462612
0.620846	0.879247	0.737383
0.364132	0.004543	0.315423
0.085804	0.702668	0.174177
0.567151	0.365585	0.968803
0.385853	0.706650	0.276340
0.520021	0.281569	0.763838
0.979789	0.143711	0.872167
0.537283	0.261622	0.744545
0.373168	0.895554	0.276911
0.334075	0.316388	0.984354
0.654141	0.266499	0.123287
0.712417	0.658045	0.605092
0.302932	0.270806	0.462337
0.999804	0.824602	0.456155
0.741439	0.772383	0.573805
0.321201	0.793852	0.452608
0.192895	0.463947	0.227696
0.705227	0.886928	0.967559
0.027951	0.674938	0.457584
0.660484	0.125889	0.875830
0.893888	0.305668	0.717182
0.727003	0.332144	0.132910
0.781158	0.568966	0.477593
0.933971	0.129319	0.769073
0.658528	0.550134	0.958635
0.100959	0.356396	0.659319
0.352594	0.033958	0.440329
0.735788	0.498364	0.653181
0.317003	0.304257	0.184522
0.915489	0.927051	0.297502
0.420263	0.961063	0.116427
0.856700	0.852344	0.897816
0.727138	0.191339	0.386018
0.794262	0.725471	0.444543
0.879112	0.733247	0.781334
0.089676	0.015342	0.027500
0.056894	0.174725	0.273213
0.805001	0.544294	0.691207
0.497685	0.782356	0.089960
0.818146	0.350937	0.269534
0.322420	0.389808	0.579091
0.827244	0.914924	0.527841
0.305958	0.214399	0.163247
0.008225	0.172173	0.468664
0.601252	0.270178	0.411830
0.986287	0.606452	0.136090
0.443749	0.513087	0.897754
0.995722	0.682159	0.939026
0.303013	0.529902	0.291323
0.003077	0.542835	0.242794
0.563301	0.939756	0.108081
0.434302	0.325786	0.987814
0.353277	0.437343	0.309290
0.293644	0.925791	0.940373
0.695890	0.470819	0.742204
0.097367	0.900267	0.310433
0.731886	0.844885	0.411392
0.627351	0.018164	0.974390
0.573264	0.730029	0.657302
0.414839	0.033147	0.573273
0.105435	0.436064	0.282516
0.257070	0.549200	0.896007
0.139085	0.009078	0.623469
0.237795	0.370189	0.762836
0.899989	0.315328	0.313570
0.114726	0.744651	0.031843
0.176428	0.789509	0.038948
0.695505	0.590819	0.846170
0.548707	0.640659	0.391547
0.065498	0.216257	0.927323
0.590586	0.725251	0.938868
0.246599	0.283492	0.129287
0.510726	0.986394	0.608936
0.728659	0.620096	0.737619
0.034053	0.690331	0.008381
0.536099	0.277900	0.652139
0.338594	0.856462	0.874721
0.481437	0.014795	0.077775
0.561192	0.550745	0.668758
0.243377	0.708275	0.096843
0.263950	0.056394	0.557190
0.199587	0.930997	0.581163
0.857061	0.904356	0.923235
0.964833	0.634232	0.734680
0.929119	0.602697	0.091695
0.528181	0.700989	0.614838
0.213775	0.866901	0.635201
0.950641	0.987050	0.329645
0.094878	0.223881	0.222693
0.823462	0.520568	0.500115
0.581048	0.933898	0.963041
0.427577	0.885590	0.484702
0.163520	0.683871	0.688081
0.465178	0.945627	0.258816
0.324800	0.314442	0.020565
0.008490	0.785857	0.645891
0.243872	0.947673	0.641279
0.164008	0.704895	0.881782
0.986802	0.093178	0.018038
0.382909	0.452530	0.068613
0.739289	0.994693	0.732790
0.445842	0.887969	0.494292
0.235344	0.768949	0.461078
0.183814	0.966988	0.808112
0.845543	0.526050	0.362567
0.106889	0.719815	0.329861
0.602863	0.373893	0.692141
0.199584	0.562330	0.155691
0.610516	0.071447	0.736189
0.859171	0.882434	0.215093
0.774893	0.349024	0.959928
0.703848	0.354766	0.878159
0.474511	0.658996	0.734884
0.209285	0.182032	0.015966
0.788920	0.759153	0.964155
0.726063	0.585091	0.470940
0.310002	0.040508	0.994564
0.040134	0.693553	0.140506
0.413234	0.043931	0.175734
0.432237	0.026885	0.877073
0.893287	0.458979	0.704223
0.501922	0.936379	0.843724
0.659232	0.794983	0.488581
0.865433	0.100488	0.630628
0.520936	0.895418	0.460258
0.343157	0.510773	0.842963
0.016133	0.974714	0.799538
0.320808	0.608371	0.746245
0.110519	0.039806	0.844435
0.004327	0.776541	0.647322
0.367114	0.864379	0.773892
0.074746	0.483814	0.951118
0.661518	0.181678	0.903534
0.451454	0.500283	0.838034
0.885024	0.680653	0.321706
0.095076	0.702902	0.531114
0.333862	0.232041	0.973365
0.797398	0.308725	0.211640
0.383442	0.075863	0.105393
0.743470	0.037665	0.209211
0.872835	0.972732	0.159759
0.055659	0.289214	0.461785
0.632346	0.916373	0.532135
0.891693	0.771052	0.924451
0.361679	0.823371	0.957587
0.324530	0.326940	0.123606
0.389481	0.707876	0.491857
0.134760	0.047503	0.750129
0.330164	0.025830	0.364305
0.124776	0.870324	0.382018
0.917855	0.172981	0.572940
0.359479	0.483940	0.685221
0.742624	0.617728	0.706362
0.499000	0.758102	0.542835
0.383863	0.209830	0.464705
0.066740	0.488968	0.822846
0.786878	0.506918	0.550291
0.357844	0.287734	0.594869
0.691447	0.845087	0.651051
0.827205	0.665645	0.661565
0.637405	0.687741	0.350665
0.198279	0.420047	0.248422
0.991965	0.120132	0.272632
0.735457	0.690716	0.127031
0.953751	0.264858	0.599739
0.272543	0.896852	0.039464
0.167420	0.184441	0.782811
0.962484	0.426271	0.809827
0.176581	0.651668	0.597346
0.876054	0.168027	0.405408
0.009520	0.502826	0.724019
0.142977	0.513299	0.885750
0.784235	0.470793	0.372211
0.585300	0.473230	0.972411
0.041575	0.731696	0.469106
0.087742	0.635236	0.585062
0.948054	0.340761	0.684097
0.491213	0.792676	0.420902
0.482916	0.591076	0.214461
0.701538	0.273643	0.522150
0.846418	0.877095	0.748496
0.263916	0.908308	0.334555
0.015169	0.011328	0.384159
0.845767	0.837343	0.005734
0.825563	0.961955	0.082487
0.533231	0.596349	0.827589
0.416456	0.323819	0.204970
0.635058	0.538778	0.504350
0.478795	0.583054	0.484337
0.008977	0.617630	0.211983
0.799262	0.098604	0.856547
0.887700	0.311553	0.862175
0.323896	0.429822	0.096051
0.822028	0.314551	0.629925
0.260066	0.052731	0.898311
0.845918	0.608238	0.703137
0.239940	0.507916	0.538149
0.385815	0.947101	0.131259
0.021968	0.450006	0.701306
0.070130	0.188977	0.679895
0.458698	0.798437	0.522060
0.064939	0.713231	0.882028
0.591443	0.431207	0.055756
0.112792	0.856897	0.755378
0.807199	0.326479	0.212115
0.419739	0.758765	0.305735
0.021573	0.742534	0.163131
0.803147	0.885823	0.260912
0.750573	0.747214	0.296570
0.662646	0.909028	0.155640
0.714146	0.916761	0.448921
0.264903	0.161426	0.581247
0.716826	0.286667	0.216750
0.823132	0.923715	0.560221
0.161138	0.069031	0.713040
0.534384	0.228531	0.780028
0.184476	0.123777	0.701265
0.112794	0.717469	0.799822
0.302026	0.370409	0.512510
0.868719	0.548531	0.041271
0.080616	0.563271	0.626600
0.421121	0.531653	0.439604
0.243395	0.239885	0.406254
0.449028	0.639896	0.158820
0.566053	0.821311	0.886129
0.232679	0.072737	0.386777
0.116495	0.689448	0.395623
0.111199	0.168227	0.638592
0.541636	0.260767	0.567691
0.039658	0.529085	0.786130
0.776790	0.457230	0.661461
0.178496	0.647155	0.897733
